ID_unidad_tfecha,Año,Fecha,Mes_num,Trimestre,Clues,Jurisdicción,Mes,Municipio,Unidad,Turno,Localidad,Consultorios Médicos,Tipologia,Aportacion_de_nucleos,Medicos_Turno,Nucleos_por_turno,Razón_nuclear_turno,JornadasxUnidad,Remover,Consultas_de_unidad
QTSSA000142;45092,2023,2023-06-15,6,T2,QTSSA000142,SAN JUAN DEL RÍO,Junio,AMEALCO DE BONFIL,SANTIAGO MEXQUITITLAN,M,RURAL,2,RURAL DE 02 NÚCLEOS BÁSICOS,1,2,2,1,40,0,243
QTSSA000142;45122,2023,2023-07-15,7,T3,QTSSA000142,SAN JUAN DEL RÍO,Julio,AMEALCO DE BONFIL,SANTIAGO MEXQUITITLAN,M,RURAL,2,RURAL DE 02 NÚCLEOS BÁSICOS,1,2,2,1,40,0,237
QTSSA000142;45153,2023,2023-08-15,8,T3,QTSSA000142,SAN JUAN DEL RÍO,Agosto,AMEALCO DE BONFIL,SANTIAGO MEXQUITITLAN,M,RURAL,2,RURAL DE 02 NÚCLEOS BÁSICOS,1,2,2,1,40,0,254
QTSSA000142;45184,2023,2023-09-15,9,T3,QTSSA000142,SAN JUAN DEL RÍO,Septiembre,AMEALCO DE BONFIL,SANTIAGO MEXQUITITLAN,M,RURAL,2,RURAL DE 02 NÚCLEOS BÁSICOS,1,2,2,1,40,0,276
QTSSA000142;45306,2024,2024-01-15,1,T1,QTSSA000142,SAN JUAN DEL RÍO,Enero,AMEALCO DE BONFIL,SANTIAGO MEXQUITITLAN,M,RURAL,2,RURAL DE 02 NÚCLEOS BÁSICOS,1,2,2,1,40,0,232
QTSSA000142;45337,2024,2024-02-15,2,T1,QTSSA000142,SAN JUAN DEL RÍO,Febrero,AMEALCO DE BONFIL,SANTIAGO MEXQUITITLAN,M,RURAL,2,RURAL DE 02 NÚCLEOS BÁSICOS,1,2,2,1,60,0,237
QTSSA000142;45366,2024,2024-03-15,3,T1,QTSSA000142,SAN JUAN DEL RÍO,Marzo,AMEALCO DE BONFIL,SANTIAGO MEXQUITITLAN,M,RURAL,2,RURAL DE 02 NÚCLEOS BÁSICOS,1,1,1,1,40,0,251
QTSSA000166;45214,2023,2023-10-15,10,T4,QTSSA000166,SAN JUAN DEL RÍO,Octubre,AMEALCO DE BONFIL,LA TORRE,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,1,1,1,20,0,86
QTSSA000166;45245,2023,2023-11-15,11,T4,QTSSA000166,SAN JUAN DEL RÍO,Noviembre,AMEALCO DE BONFIL,LA TORRE,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,1,1,1,20,0,100
QTSSA000166;44941,2023,2023-01-15,1,T1,QTSSA000166,SAN JUAN DEL RÍO,Enero,AMEALCO DE BONFIL,LA TORRE,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,2,1,2,20,0,122
QTSSA000166;45275,2023,2023-12-15,12,T4,QTSSA000166,SAN JUAN DEL RÍO,Diciembre,AMEALCO DE BONFIL,LA TORRE,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,1,1,1,20,0,81
QTSSA000166;44972,2023,2023-02-15,2,T1,QTSSA000166,SAN JUAN DEL RÍO,Febrero,AMEALCO DE BONFIL,LA TORRE,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,2,1,2,20,0,99
QTSSA000166;45031,2023,2023-04-15,4,T2,QTSSA000166,SAN JUAN DEL RÍO,Abril,AMEALCO DE BONFIL,LA TORRE,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,1,1,1,20,0,67
QTSSA000166;45061,2023,2023-05-15,5,T2,QTSSA000166,SAN JUAN DEL RÍO,Mayo,AMEALCO DE BONFIL,LA TORRE,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,1,1,1,20,0,108
QTSSA000166;45092,2023,2023-06-15,6,T2,QTSSA000166,SAN JUAN DEL RÍO,Junio,AMEALCO DE BONFIL,LA TORRE,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,1,1,1,20,0,94
QTSSA000166;45122,2023,2023-07-15,7,T3,QTSSA000166,SAN JUAN DEL RÍO,Julio,AMEALCO DE BONFIL,LA TORRE,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,1,1,1,20,0,89
QTSSA000166;45153,2023,2023-08-15,8,T3,QTSSA000166,SAN JUAN DEL RÍO,Agosto,AMEALCO DE BONFIL,LA TORRE,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,2,1,2,20,0,94
QTSSA000166;45184,2023,2023-09-15,9,T3,QTSSA000166,SAN JUAN DEL RÍO,Septiembre,AMEALCO DE BONFIL,LA TORRE,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,1,1,1,20,0,100
QTSSA000166;45306,2024,2024-01-15,1,T1,QTSSA000166,SAN JUAN DEL RÍO,Enero,AMEALCO DE BONFIL,LA TORRE,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,1,1,1,20,0,101
QTSSA000166;45337,2024,2024-02-15,2,T1,QTSSA000166,SAN JUAN DEL RÍO,Febrero,AMEALCO DE BONFIL,LA TORRE,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,2,1,2,20,0,99
QTSSA000166;45366,2024,2024-03-15,3,T1,QTSSA000166,SAN JUAN DEL RÍO,Marzo,AMEALCO DE BONFIL,LA TORRE,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,1,1,1,20,0,86
QTSSA000171;45214,2023,2023-10-15,10,T4,QTSSA000171,SAN JUAN DEL RÍO,Octubre,AMEALCO DE BONFIL,EL BOTHE,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,1,1,1,20,0,172
QTSSA000171;45245,2023,2023-11-15,11,T4,QTSSA000171,SAN JUAN DEL RÍO,Noviembre,AMEALCO DE BONFIL,EL BOTHE,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,1,1,1,20,0,140
QTSSA000171;44941,2023,2023-01-15,1,T1,QTSSA000171,SAN JUAN DEL RÍO,Enero,AMEALCO DE BONFIL,EL BOTHE,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,1,1,1,20,0,85
QTSSA000171;45275,2023,2023-12-15,12,T4,QTSSA000171,SAN JUAN DEL RÍO,Diciembre,AMEALCO DE BONFIL,EL BOTHE,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,1,1,1,20,0,143
QTSSA000171;44972,2023,2023-02-15,2,T1,QTSSA000171,SAN JUAN DEL RÍO,Febrero,AMEALCO DE BONFIL,EL BOTHE,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,3,1,3,20,0,171
QTSSA000171;45000,2023,2023-03-15,3,T1,QTSSA000171,SAN JUAN DEL RÍO,Marzo,AMEALCO DE BONFIL,EL BOTHE,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,2,1,2,20,0,242
QTSSA000171;45031,2023,2023-04-15,4,T2,QTSSA000171,SAN JUAN DEL RÍO,Abril,AMEALCO DE BONFIL,EL BOTHE,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,2,1,2,20,0,174
QTSSA000171;45061,2023,2023-05-15,5,T2,QTSSA000171,SAN JUAN DEL RÍO,Mayo,AMEALCO DE BONFIL,EL BOTHE,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,2,1,2,20,0,173
QTSSA000171;45092,2023,2023-06-15,6,T2,QTSSA000171,SAN JUAN DEL RÍO,Junio,AMEALCO DE BONFIL,EL BOTHE,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,1,1,1,20,0,147
QTSSA000171;45122,2023,2023-07-15,7,T3,QTSSA000171,SAN JUAN DEL RÍO,Julio,AMEALCO DE BONFIL,EL BOTHE,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,1,1,1,20,0,154
QTSSA000171;45153,2023,2023-08-15,8,T3,QTSSA000171,SAN JUAN DEL RÍO,Agosto,AMEALCO DE BONFIL,EL BOTHE,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,1,1,1,20,0,56
QTSSA000171;45184,2023,2023-09-15,9,T3,QTSSA000171,SAN JUAN DEL RÍO,Septiembre,AMEALCO DE BONFIL,EL BOTHE,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,1,1,1,20,0,148
QTSSA000171;45306,2024,2024-01-15,1,T1,QTSSA000171,SAN JUAN DEL RÍO,Enero,AMEALCO DE BONFIL,EL BOTHE,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,1,1,1,20,0,151
QTSSA000171;45337,2024,2024-02-15,2,T1,QTSSA000171,SAN JUAN DEL RÍO,Febrero,AMEALCO DE BONFIL,EL BOTHE,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,2,1,2,40,0,130
QTSSA000171;45366,2024,2024-03-15,3,T1,QTSSA000171,SAN JUAN DEL RÍO,Marzo,AMEALCO DE BONFIL,EL BOTHE,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,1,1,1,40,0,149
QTSSA000183;45214,2023,2023-10-15,10,T4,QTSSA000183,SAN JUAN DEL RÍO,Octubre,AMEALCO DE BONFIL,CHITEJE DE GARABATO,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,1,1,1,20,0,98
QTSSA000183;45245,2023,2023-11-15,11,T4,QTSSA000183,SAN JUAN DEL RÍO,Noviembre,AMEALCO DE BONFIL,CHITEJE DE GARABATO,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,1,1,1,20,0,111
QTSSA000183;44941,2023,2023-01-15,1,T1,QTSSA000183,SAN JUAN DEL RÍO,Enero,AMEALCO DE BONFIL,CHITEJE DE GARABATO,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,1,1,1,20,0,25
QTSSA000183;45275,2023,2023-12-15,12,T4,QTSSA000183,SAN JUAN DEL RÍO,Diciembre,AMEALCO DE BONFIL,CHITEJE DE GARABATO,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,1,1,1,20,0,94
QTSSA000183;44972,2023,2023-02-15,2,T1,QTSSA000183,SAN JUAN DEL RÍO,Febrero,AMEALCO DE BONFIL,CHITEJE DE GARABATO,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,1,1,1,20,0,73
QTSSA000183;45000,2023,2023-03-15,3,T1,QTSSA000183,SAN JUAN DEL RÍO,Marzo,AMEALCO DE BONFIL,CHITEJE DE GARABATO,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,1,1,1,20,0,77
QTSSA000183;45031,2023,2023-04-15,4,T2,QTSSA000183,SAN JUAN DEL RÍO,Abril,AMEALCO DE BONFIL,CHITEJE DE GARABATO,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,1,1,1,20,0,60
QTSSA000183;45061,2023,2023-05-15,5,T2,QTSSA000183,SAN JUAN DEL RÍO,Mayo,AMEALCO DE BONFIL,CHITEJE DE GARABATO,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,1,1,1,20,0,87
QTSSA000183;45092,2023,2023-06-15,6,T2,QTSSA000183,SAN JUAN DEL RÍO,Junio,AMEALCO DE BONFIL,CHITEJE DE GARABATO,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,1,1,1,20,0,71
QTSSA000183;45122,2023,2023-07-15,7,T3,QTSSA000183,SAN JUAN DEL RÍO,Julio,AMEALCO DE BONFIL,CHITEJE DE GARABATO,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,1,1,1,20,0,69
QTSSA000183;45153,2023,2023-08-15,8,T3,QTSSA000183,SAN JUAN DEL RÍO,Agosto,AMEALCO DE BONFIL,CHITEJE DE GARABATO,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,1,1,1,20,0,95
QTSSA000183;45184,2023,2023-09-15,9,T3,QTSSA000183,SAN JUAN DEL RÍO,Septiembre,AMEALCO DE BONFIL,CHITEJE DE GARABATO,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,2,1,2,20,0,100
QTSSA000183;45306,2024,2024-01-15,1,T1,QTSSA000183,SAN JUAN DEL RÍO,Enero,AMEALCO DE BONFIL,CHITEJE DE GARABATO,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,1,1,1,20,0,120
QTSSA000183;45337,2024,2024-02-15,2,T1,QTSSA000183,SAN JUAN DEL RÍO,Febrero,AMEALCO DE BONFIL,CHITEJE DE GARABATO,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,1,1,1,20,0,132
QTSSA000183;45366,2024,2024-03-15,3,T1,QTSSA000183,SAN JUAN DEL RÍO,Marzo,AMEALCO DE BONFIL,CHITEJE DE GARABATO,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,1,1,1,20,0,94
QTSSA000212;45214,2023,2023-10-15,10,T4,QTSSA000212,JALPAN DE SERRA,Octubre,PINAL DE AMOLES,AHUACATLÁN DE GUADALUPE,E1,RURAL,2,RURAL DE 03 NÚCLEOS BÁSICOS Y MÁS,0.6,2,2,1,84,0,622
QTSSA000212;45245,2023,2023-11-15,11,T4,QTSSA000212,JALPAN DE SERRA,Noviembre,PINAL DE AMOLES,AHUACATLÁN DE GUADALUPE,E1,RURAL,2,RURAL DE 03 NÚCLEOS BÁSICOS Y MÁS,0.6,2,2,1,84,0,702
QTSSA000212;44941,2023,2023-01-15,1,T1,QTSSA000212,JALPAN DE SERRA,Enero,PINAL DE AMOLES,AHUACATLÁN DE GUADALUPE,E1,RURAL,2,RURAL DE 03 NÚCLEOS BÁSICOS Y MÁS,0.6,2,2,1,104,0,693
QTSSA000212;45275,2023,2023-12-15,12,T4,QTSSA000212,JALPAN DE SERRA,Diciembre,PINAL DE AMOLES,AHUACATLÁN DE GUADALUPE,E1,RURAL,2,RURAL DE 03 NÚCLEOS BÁSICOS Y MÁS,0.6,2,2,1,84,0,717
QTSSA000212;44972,2023,2023-02-15,2,T1,QTSSA000212,JALPAN DE SERRA,Febrero,PINAL DE AMOLES,AHUACATLÁN DE GUADALUPE,E1,RURAL,2,RURAL DE 03 NÚCLEOS BÁSICOS Y MÁS,0.6,2,2,1,104,0,579
QTSSA000212;45000,2023,2023-03-15,3,T1,QTSSA000212,JALPAN DE SERRA,Marzo,PINAL DE AMOLES,AHUACATLÁN DE GUADALUPE,E1,RURAL,2,RURAL DE 03 NÚCLEOS BÁSICOS Y MÁS,0.6,2,2,1,104,0,682
QTSSA000212;45031,2023,2023-04-15,4,T2,QTSSA000212,JALPAN DE SERRA,Abril,PINAL DE AMOLES,AHUACATLÁN DE GUADALUPE,E1,RURAL,2,RURAL DE 03 NÚCLEOS BÁSICOS Y MÁS,0.6,2,2,1,104,0,588
QTSSA000212;45061,2023,2023-05-15,5,T2,QTSSA000212,JALPAN DE SERRA,Mayo,PINAL DE AMOLES,AHUACATLÁN DE GUADALUPE,E1,RURAL,2,RURAL DE 03 NÚCLEOS BÁSICOS Y MÁS,0.6,2,2,1,104,0,702
QTSSA000212;45092,2023,2023-06-15,6,T2,QTSSA000212,JALPAN DE SERRA,Junio,PINAL DE AMOLES,AHUACATLÁN DE GUADALUPE,E1,RURAL,2,RURAL DE 03 NÚCLEOS BÁSICOS Y MÁS,0.6,2,2,1,104,0,711
QTSSA000212;45122,2023,2023-07-15,7,T3,QTSSA000212,JALPAN DE SERRA,Julio,PINAL DE AMOLES,AHUACATLÁN DE GUADALUPE,E1,RURAL,2,RURAL DE 03 NÚCLEOS BÁSICOS Y MÁS,0.6,2,2,1,104,0,545
QTSSA000212;45153,2023,2023-08-15,8,T3,QTSSA000212,JALPAN DE SERRA,Agosto,PINAL DE AMOLES,AHUACATLÁN DE GUADALUPE,E1,RURAL,2,RURAL DE 03 NÚCLEOS BÁSICOS Y MÁS,0.6,2,2,1,64,0,561
QTSSA000212;45184,2023,2023-09-15,9,T3,QTSSA000212,JALPAN DE SERRA,Septiembre,PINAL DE AMOLES,AHUACATLÁN DE GUADALUPE,E1,RURAL,2,RURAL DE 03 NÚCLEOS BÁSICOS Y MÁS,0.6,2,2,1,64,0,512
QTSSA000212;45306,2024,2024-01-15,1,T1,QTSSA000212,JALPAN DE SERRA,Enero,PINAL DE AMOLES,AHUACATLÁN DE GUADALUPE,E1,RURAL,2,RURAL DE 03 NÚCLEOS BÁSICOS Y MÁS,0.6,2,2,1,64,0,911
QTSSA000212;45337,2024,2024-02-15,2,T1,QTSSA000212,JALPAN DE SERRA,Febrero,PINAL DE AMOLES,AHUACATLÁN DE GUADALUPE,E1,RURAL,2,RURAL DE 03 NÚCLEOS BÁSICOS Y MÁS,0.6,2,2,1,84,0,715
QTSSA000212;45366,2024,2024-03-15,3,T1,QTSSA000212,JALPAN DE SERRA,Marzo,PINAL DE AMOLES,AHUACATLÁN DE GUADALUPE,E1,RURAL,2,RURAL DE 03 NÚCLEOS BÁSICOS Y MÁS,0.6,2,2,1,84,0,707
QTSSA000236;45214,2023,2023-10-15,10,T4,QTSSA000236,JALPAN DE SERRA,Octubre,PINAL DE AMOLES,BUCARELI,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,1,1,1,20,0,62
QTSSA000236;45245,2023,2023-11-15,11,T4,QTSSA000236,JALPAN DE SERRA,Noviembre,PINAL DE AMOLES,BUCARELI,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,1,1,1,20,0,115
QTSSA000236;44941,2023,2023-01-15,1,T1,QTSSA000236,JALPAN DE SERRA,Enero,PINAL DE AMOLES,BUCARELI,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,1,1,1,20,0,132
QTSSA000236;45275,2023,2023-12-15,12,T4,QTSSA000236,JALPAN DE SERRA,Diciembre,PINAL DE AMOLES,BUCARELI,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,1,1,1,20,0,130
QTSSA000236;44972,2023,2023-02-15,2,T1,QTSSA000236,JALPAN DE SERRA,Febrero,PINAL DE AMOLES,BUCARELI,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,1,1,1,20,0,77
QTSSA000236;45000,2023,2023-03-15,3,T1,QTSSA000236,JALPAN DE SERRA,Marzo,PINAL DE AMOLES,BUCARELI,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,1,1,1,20,0,154
QTSSA000236;45031,2023,2023-04-15,4,T2,QTSSA000236,JALPAN DE SERRA,Abril,PINAL DE AMOLES,BUCARELI,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,1,1,1,20,0,141
QTSSA000236;45061,2023,2023-05-15,5,T2,QTSSA000236,JALPAN DE SERRA,Mayo,PINAL DE AMOLES,BUCARELI,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,1,1,1,20,0,111
QTSSA000236;45092,2023,2023-06-15,6,T2,QTSSA000236,JALPAN DE SERRA,Junio,PINAL DE AMOLES,BUCARELI,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,1,1,1,20,0,167
QTSSA000236;45122,2023,2023-07-15,7,T3,QTSSA000236,JALPAN DE SERRA,Julio,PINAL DE AMOLES,BUCARELI,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,1,1,1,20,0,127
QTSSA000236;45153,2023,2023-08-15,8,T3,QTSSA000236,JALPAN DE SERRA,Agosto,PINAL DE AMOLES,BUCARELI,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,1,1,1,20,0,132
QTSSA000236;45184,2023,2023-09-15,9,T3,QTSSA000236,JALPAN DE SERRA,Septiembre,PINAL DE AMOLES,BUCARELI,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,1,1,1,20,0,140
QTSSA000236;45306,2024,2024-01-15,1,T1,QTSSA000236,JALPAN DE SERRA,Enero,PINAL DE AMOLES,BUCARELI,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,1,1,1,20,,117
QTSSA000236;45337,2024,2024-02-15,2,T1,QTSSA000236,JALPAN DE SERRA,Febrero,PINAL DE AMOLES,BUCARELI,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,1,1,1,20,,120
QTSSA000236;45366,2024,2024-03-15,3,T1,QTSSA000236,JALPAN DE SERRA,Marzo,PINAL DE AMOLES,BUCARELI,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,1,1,1,20,,64
QTSSA000253;45214,2023,2023-10-15,10,T4,QTSSA000253,JALPAN DE SERRA,Octubre,PINAL DE AMOLES,DERRAMADERO DE JUÁREZ,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,1,1,1,20,0,96
QTSSA000253;45245,2023,2023-11-15,11,T4,QTSSA000253,JALPAN DE SERRA,Noviembre,PINAL DE AMOLES,DERRAMADERO DE JUÁREZ,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,1,1,1,20,0,101
QTSSA000253;44941,2023,2023-01-15,1,T1,QTSSA000253,JALPAN DE SERRA,Enero,PINAL DE AMOLES,DERRAMADERO DE JUÁREZ,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,1,1,1,20,0,122
QTSSA000253;45275,2023,2023-12-15,12,T4,QTSSA000253,JALPAN DE SERRA,Diciembre,PINAL DE AMOLES,DERRAMADERO DE JUÁREZ,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,1,1,1,20,0,52
QTSSA000253;44972,2023,2023-02-15,2,T1,QTSSA000253,JALPAN DE SERRA,Febrero,PINAL DE AMOLES,DERRAMADERO DE JUÁREZ,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,1,1,1,20,0,108
QTSSA000253;45000,2023,2023-03-15,3,T1,QTSSA000253,JALPAN DE SERRA,Marzo,PINAL DE AMOLES,DERRAMADERO DE JUÁREZ,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,1,1,1,20,0,126
QTSSA000253;45031,2023,2023-04-15,4,T2,QTSSA000253,JALPAN DE SERRA,Abril,PINAL DE AMOLES,DERRAMADERO DE JUÁREZ,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,1,1,1,20,0,85
QTSSA000253;45061,2023,2023-05-15,5,T2,QTSSA000253,JALPAN DE SERRA,Mayo,PINAL DE AMOLES,DERRAMADERO DE JUÁREZ,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,1,1,1,20,0,118
QTSSA000253;45092,2023,2023-06-15,6,T2,QTSSA000253,JALPAN DE SERRA,Junio,PINAL DE AMOLES,DERRAMADERO DE JUÁREZ,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,1,1,1,20,0,112
QTSSA000253;45122,2023,2023-07-15,7,T3,QTSSA000253,JALPAN DE SERRA,Julio,PINAL DE AMOLES,DERRAMADERO DE JUÁREZ,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,1,1,1,20,0,96
QTSSA000253;45153,2023,2023-08-15,8,T3,QTSSA000253,JALPAN DE SERRA,Agosto,PINAL DE AMOLES,DERRAMADERO DE JUÁREZ,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,1,1,1,20,0,78
QTSSA000253;45184,2023,2023-09-15,9,T3,QTSSA000253,JALPAN DE SERRA,Septiembre,PINAL DE AMOLES,DERRAMADERO DE JUÁREZ,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,1,1,1,20,0,134
QTSSA000253;45306,2024,2024-01-15,1,T1,QTSSA000253,JALPAN DE SERRA,Enero,PINAL DE AMOLES,DERRAMADERO DE JUÁREZ,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,1,1,1,20,0,114
QTSSA000253;45337,2024,2024-02-15,2,T1,QTSSA000253,JALPAN DE SERRA,Febrero,PINAL DE AMOLES,DERRAMADERO DE JUÁREZ,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,1,1,1,20,0,118
QTSSA000253;45366,2024,2024-03-15,3,T1,QTSSA000253,JALPAN DE SERRA,Marzo,PINAL DE AMOLES,DERRAMADERO DE JUÁREZ,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,1,1,1,20,0,101
QTSSA000282;45214,2023,2023-10-15,10,T4,QTSSA000282,JALPAN DE SERRA,Octubre,PINAL DE AMOLES,SAN GASPAR,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,1,1,1,20,0,105
QTSSA000282;45245,2023,2023-11-15,11,T4,QTSSA000282,JALPAN DE SERRA,Noviembre,PINAL DE AMOLES,SAN GASPAR,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,1,1,1,20,0,96
QTSSA000282;45275,2023,2023-12-15,12,T4,QTSSA000282,JALPAN DE SERRA,Diciembre,PINAL DE AMOLES,SAN GASPAR,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,1,1,1,20,0,76
QTSSA000282;45031,2023,2023-04-15,4,T2,QTSSA000282,JALPAN DE SERRA,Abril,PINAL DE AMOLES,SAN GASPAR,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,1,1,1,40,0,88
QTSSA000282;45061,2023,2023-05-15,5,T2,QTSSA000282,JALPAN DE SERRA,Mayo,PINAL DE AMOLES,SAN GASPAR,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,1,1,1,20,0,72
QTSSA000282;45092,2023,2023-06-15,6,T2,QTSSA000282,JALPAN DE SERRA,Junio,PINAL DE AMOLES,SAN GASPAR,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,1,1,1,20,0,106
QTSSA000282;45122,2023,2023-07-15,7,T3,QTSSA000282,JALPAN DE SERRA,Julio,PINAL DE AMOLES,SAN GASPAR,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,1,1,1,20,0,110
QTSSA000282;45153,2023,2023-08-15,8,T3,QTSSA000282,JALPAN DE SERRA,Agosto,PINAL DE AMOLES,SAN GASPAR,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,1,1,1,20,0,69
QTSSA000282;45184,2023,2023-09-15,9,T3,QTSSA000282,JALPAN DE SERRA,Septiembre,PINAL DE AMOLES,SAN GASPAR,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,1,1,1,20,0,17
QTSSA000282;45306,2024,2024-01-15,1,T1,QTSSA000282,JALPAN DE SERRA,Enero,PINAL DE AMOLES,SAN GASPAR,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,1,1,1,20,0,113
QTSSA000282;45337,2024,2024-02-15,2,T1,QTSSA000282,JALPAN DE SERRA,Febrero,PINAL DE AMOLES,SAN GASPAR,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,1,1,1,20,0,99
QTSSA000282;45366,2024,2024-03-15,3,T1,QTSSA000282,JALPAN DE SERRA,Marzo,PINAL DE AMOLES,SAN GASPAR,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,1,1,1,20,0,73
QTSSA000282;44941,2023,2023-01-15,1,T1,QTSSA000282,JALPAN DE SERRA,Enero,PINAL DE AMOLES,SAN GASPAR,V,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,1,1,1,20,0,92
QTSSA000282;44972,2023,2023-02-15,2,T1,QTSSA000282,JALPAN DE SERRA,Febrero,PINAL DE AMOLES,SAN GASPAR,V,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,1,1,1,20,0,100
